Sexo;Sección;Edad (grupos quinquenales);Total
Hombres;4625007042;0-4;47
Hombres;4625007042;5-9;43
Hombres;4625007042;10-14;63
Hombres;4625007042;15-19;68
Hombres;4625007042;20-24;75
Hombres;4625007042;25-29;65
Hombres;4625007042;30-34;69
Hombres;4625007042;35-39;53
Hombres;4625007042;40-44;66
Hombres;4625007042;45-49;91
Hombres;4625007042;50-54;97
Hombres;4625007042;55-59;92
Hombres;4625007042;60-64;96
Hombres;4625007042;65-69;54
Hombres;4625007042;70-74;47
Hombres;4625007042;75-79;32
Hombres;4625007042;80-84;15
Hombres;4625007042;85-89;15
Hombres;4625007042;90-94;5
Hombres;4625007042;95-99;3
Hombres;4625007042;100 y más;0
Hombres;4625008001;Total;343
Hombres;4625008001;0-4;17
Hombres;4625008001;5-9;19
Hombres;4625008001;10-14;19
Hombres;4625008001;15-19;17
Hombres;4625008001;20-24;18
Hombres;4625008001;25-29;24
Hombres;4625008001;30-34;28
Hombres;4625008001;35-39;18
Hombres;4625008001;40-44;32
Hombres;4625008001;45-49;35
Hombres;4625008001;50-54;22
Hombres;4625008001;55-59;33
Hombres;4625008001;60-64;18
Hombres;4625008001;65-69;13
Hombres;4625008001;70-74;5
Hombres;4625008001;75-79;10
Hombres;4625008001;80-84;6
Hombres;4625008001;85-89;6
Hombres;4625008001;90-94;3
Hombres;4625008001;95-99;0
Hombres;4625008001;100 y más;0
Hombres;4625008002;Total;360
Hombres;4625008002;0-4;16
Hombres;4625008002;5-9;14
Hombres;4625008002;10-14;12
Hombres;4625008002;15-19;12
Hombres;4625008002;20-24;24
Hombres;4625008002;25-29;20
Hombres;4625008002;30-34;18
Hombres;4625008002;35-39;19
Hombres;4625008002;40-44;31
Hombres;4625008002;45-49;29
Hombres;4625008002;50-54;27
Hombres;4625008002;55-59;25
Hombres;4625008002;60-64;20
Hombres;4625008002;65-69;26
Hombres;4625008002;70-74;16
Hombres;4625008002;75-79;28
Hombres;4625008002;80-84;12
Hombres;4625008002;85-89;8
Hombres;4625008002;90-94;3
Hombres;4625008002;95-99;0
Hombres;4625008002;100 y más;0
Hombres;4625008003;Total;393
Hombres;4625008003;0-4;11
Hombres;4625008003;5-9;7
Hombres;4625008003;10-14;18
Hombres;4625008003;15-19;16
Hombres;4625008003;20-24;27
Hombres;4625008003;25-29;34
Hombres;4625008003;30-34;30
Hombres;4625008003;35-39;25
Hombres;4625008003;40-44;33
Hombres;4625008003;45-49;23
Hombres;4625008003;50-54;34
Hombres;4625008003;55-59;33
Hombres;4625008003;60-64;24
Hombres;4625008003;65-69;19
Hombres;4625008003;70-74;22
Hombres;4625008003;75-79;14
Hombres;4625008003;80-84;14
Hombres;4625008003;85-89;4
Hombres;4625008003;90-94;5
Hombres;4625008003;95-99;0
Hombres;4625008003;100 y más;0
Hombres;4625008004;Total;776
Hombres;4625008004;0-4;30
Hombres;4625008004;5-9;29
Hombres;4625008004;10-14;42
Hombres;4625008004;15-19;47
Hombres;4625008004;20-24;55
Hombres;4625008004;25-29;46
Hombres;4625008004;30-34;52
Hombres;4625008004;35-39;41
Hombres;4625008004;40-44;41
Hombres;4625008004;45-49;55
Hombres;4625008004;50-54;60
Hombres;4625008004;55-59;71
Hombres;4625008004;60-64;62
Hombres;4625008004;65-69;38
Hombres;4625008004;70-74;35
Hombres;4625008004;75-79;32
Hombres;4625008004;80-84;20
Hombres;4625008004;85-89;15
Hombres;4625008004;90-94;5
Hombres;4625008004;95-99;0
Hombres;4625008004;100 y más;0
Hombres;4625008005;Total;471
Hombres;4625008005;0-4;16
Hombres;4625008005;5-9;22
Hombres;4625008005;10-14;16
Hombres;4625008005;15-19;26
Hombres;4625008005;20-24;28
Hombres;4625008005;25-29;33
Hombres;4625008005;30-34;28
Hombres;4625008005;35-39;28
Hombres;4625008005;40-44;34
Hombres;4625008005;45-49;29
Hombres;4625008005;50-54;39
Hombres;4625008005;55-59;39
Hombres;4625008005;60-64;32
Hombres;4625008005;65-69;21
Hombres;4625008005;70-74;30
Hombres;4625008005;75-79;20
Hombres;4625008005;80-84;13
Hombres;4625008005;85-89;12
Hombres;4625008005;90-94;5
Hombres;4625008005;95-99;0
Hombres;4625008005;100 y más;0
Hombres;4625008006;Total;491
Hombres;4625008006;0-4;11
Hombres;4625008006;5-9;22
Hombres;4625008006;10-14;17
Hombres;4625008006;15-19;24
Hombres;4625008006;20-24;27
Hombres;4625008006;25-29;30
Hombres;4625008006;30-34;29
Hombres;4625008006;35-39;22
Hombres;4625008006;40-44;33
Hombres;4625008006;45-49;33
Hombres;4625008006;50-54;45
Hombres;4625008006;55-59;34
Hombres;4625008006;60-64;41
Hombres;4625008006;65-69;23
Hombres;4625008006;70-74;28
Hombres;4625008006;75-79;32
Hombres;4625008006;80-84;24
Hombres;4625008006;85-89;14
Hombres;4625008006;90-94;2
Hombres;4625008006;95-99;0
Hombres;4625008006;100 y más;0
Hombres;4625008007;Total;511
Hombres;4625008007;0-4;9
Hombres;4625008007;5-9;18
Hombres;4625008007;10-14;21
Hombres;4625008007;15-19;26
Hombres;4625008007;20-24;43
Hombres;4625008007;25-29;24
Hombres;4625008007;30-34;25
Hombres;4625008007;35-39;28
Hombres;4625008007;40-44;37
Hombres;4625008007;45-49;41
Hombres;4625008007;50-54;44
Hombres;4625008007;55-59;42
Hombres;4625008007;60-64;42
Hombres;4625008007;65-69;34
Hombres;4625008007;70-74;24
Hombres;4625008007;75-79;25
Hombres;4625008007;80-84;16
Hombres;4625008007;85-89;10
Hombres;4625008007;90-94;0
Hombres;4625008007;95-99;2
Hombres;4625008007;100 y más;0
Hombres;4625008008;Total;389
Hombres;4625008008;0-4;19
Hombres;4625008008;5-9;22
Hombres;4625008008;10-14;14
Hombres;4625008008;15-19;18
Hombres;4625008008;20-24;20
Hombres;4625008008;25-29;34
Hombres;4625008008;30-34;21
Hombres;4625008008;35-39;41
Hombres;4625008008;40-44;31
Hombres;4625008008;45-49;26
Hombres;4625008008;50-54;24
Hombres;4625008008;55-59;18
Hombres;4625008008;60-64;23
Hombres;4625008008;65-69;21
Hombres;4625008008;70-74;20
Hombres;4625008008;75-79;12
Hombres;4625008008;80-84;17
Hombres;4625008008;85-89;2
Hombres;4625008008;90-94;5
Hombres;4625008008;95-99;1
Hombres;4625008008;100 y más;0
Hombres;4625008009;Total;418
Hombres;4625008009;0-4;16
Hombres;4625008009;5-9;8
Hombres;4625008009;10-14;28
Hombres;4625008009;15-19;20
Hombres;4625008009;20-24;28
Hombres;4625008009;25-29;22
Hombres;4625008009;30-34;22
Hombres;4625008009;35-39;30
Hombres;4625008009;40-44;30
Hombres;4625008009;45-49;32
Hombres;4625008009;50-54;31
Hombres;4625008009;55-59;43
Hombres;4625008009;60-64;37
Hombres;4625008009;65-69;21
Hombres;4625008009;70-74;22
Hombres;4625008009;75-79;15
Hombres;4625008009;80-84;8
Hombres;4625008009;85-89;3
Hombres;4625008009;90-94;2
Hombres;4625008009;95-99;0
Hombres;4625008009;100 y más;0
Hombres;4625008010;Total;1.060
Hombres;4625008010;0-4;44
Hombres;4625008010;5-9;70
Hombres;4625008010;10-14;62
Hombres;4625008010;15-19;70
Hombres;4625008010;20-24;63
Hombres;4625008010;25-29;58
Hombres;4625008010;30-34;69
Hombres;4625008010;35-39;73
Hombres;4625008010;40-44;81
Hombres;4625008010;45-49;102
Hombres;4625008010;50-54;92
Hombres;4625008010;55-59;83
Hombres;4625008010;60-64;72
Hombres;4625008010;65-69;33
Hombres;4625008010;70-74;30
Hombres;4625008010;75-79;19
Hombres;4625008010;80-84;22
Hombres;4625008010;85-89;14
Hombres;4625008010;90-94;2
Hombres;4625008010;95-99;0
Hombres;4625008010;100 y más;1
Hombres;4625008012;Total;639
Hombres;4625008012;0-4;26
Hombres;4625008012;5-9;31
Hombres;4625008012;10-14;30
Hombres;4625008012;15-19;26
Hombres;4625008012;20-24;28
Hombres;4625008012;25-29;30
Hombres;4625008012;30-34;37
Hombres;4625008012;35-39;41
Hombres;4625008012;40-44;51
Hombres;4625008012;45-49;51
Hombres;4625008012;50-54;54
Hombres;4625008012;55-59;57
Hombres;4625008012;60-64;46
Hombres;4625008012;65-69;31
Hombres;4625008012;70-74;28
Hombres;4625008012;75-79;31
Hombres;4625008012;80-84;22
Hombres;4625008012;85-89;13
Hombres;4625008012;90-94;5
Hombres;4625008012;95-99;1
Hombres;4625008012;100 y más;0
Hombres;4625008013;Total;1.016
Hombres;4625008013;0-4;25
Hombres;4625008013;5-9;44
Hombres;4625008013;10-14;34
Hombres;4625008013;15-19;68
Hombres;4625008013;20-24;63
Hombres;4625008013;25-29;56
Hombres;4625008013;30-34;56
Hombres;4625008013;35-39;55
Hombres;4625008013;40-44;66
Hombres;4625008013;45-49;61
Hombres;4625008013;50-54;84
Hombres;4625008013;55-59;97
Hombres;4625008013;60-64;95
Hombres;4625008013;65-69;65
Hombres;4625008013;70-74;61
Hombres;4625008013;75-79;45
Hombres;4625008013;80-84;25
Hombres;4625008013;85-89;10
Hombres;4625008013;90-94;5
Hombres;4625008013;95-99;1
Hombres;4625008013;100 y más;0
Hombres;4625008014;Total;792
Hombres;4625008014;0-4;31
Hombres;4625008014;5-9;27
Hombres;4625008014;10-14;29
Hombres;4625008014;15-19;44
Hombres;4625008014;20-24;40
Hombres;4625008014;25-29;49
Hombres;4625008014;30-34;49
Hombres;4625008014;35-39;43
Hombres;4625008014;40-44;60
Hombres;4625008014;45-49;54
Hombres;4625008014;50-54;66
Hombres;4625008014;55-59;64
Hombres;4625008014;60-64;62
Hombres;4625008014;65-69;42
Hombres;4625008014;70-74;48
Hombres;4625008014;75-79;29
Hombres;4625008014;80-84;28
Hombres;4625008014;85-89;16
Hombres;4625008014;90-94;7
Hombres;4625008014;95-99;4
Hombres;4625008014;100 y más;0
Hombres;4625008015;Total;456
Hombres;4625008015;0-4;13
Hombres;4625008015;5-9;21
Hombres;4625008015;10-14;21
Hombres;4625008015;15-19;15
Hombres;4625008015;20-24;39
Hombres;4625008015;25-29;21
Hombres;4625008015;30-34;31
Hombres;4625008015;35-39;25
Hombres;4625008015;40-44;48
Hombres;4625008015;45-49;44
Hombres;4625008015;50-54;46
Hombres;4625008015;55-59;32
Hombres;4625008015;60-64;28
Hombres;4625008015;65-69;21
Hombres;4625008015;70-74;14
Hombres;4625008015;75-79;20
Hombres;4625008015;80-84;9
Hombres;4625008015;85-89;6
Hombres;4625008015;90-94;2
Hombres;4625008015;95-99;0
Hombres;4625008015;100 y más;0
Hombres;4625008016;Total;343
Hombres;4625008016;0-4;13
Hombres;4625008016;5-9;14
Hombres;4625008016;10-14;17
Hombres;4625008016;15-19;36
Hombres;4625008016;20-24;19
Hombres;4625008016;25-29;22
Hombres;4625008016;30-34;20
Hombres;4625008016;35-39;17
Hombres;4625008016;40-44;21
Hombres;4625008016;45-49;37
Hombres;4625008016;50-54;39
Hombres;4625008016;55-59;32
Hombres;4625008016;60-64;18
Hombres;4625008016;65-69;9
Hombres;4625008016;70-74;7
Hombres;4625008016;75-79;7
Hombres;4625008016;80-84;6
Hombres;4625008016;85-89;7
Hombres;4625008016;90-94;2
Hombres;4625008016;95-99;0
Hombres;4625008016;100 y más;0
Hombres;4625008017;Total;346
Hombres;4625008017;0-4;11
Hombres;4625008017;5-9;8
Hombres;4625008017;10-14;17
Hombres;4625008017;15-19;21
Hombres;4625008017;20-24;17
Hombres;4625008017;25-29;24
Hombres;4625008017;30-34;21
Hombres;4625008017;35-39;14
Hombres;4625008017;40-44;22
Hombres;4625008017;45-49;35
Hombres;4625008017;50-54;31
Hombres;4625008017;55-59;27
Hombres;4625008017;60-64;23
Hombres;4625008017;65-69;20
Hombres;4625008017;70-74;13
Hombres;4625008017;75-79;12
Hombres;4625008017;80-84;15
Hombres;4625008017;85-89;6
Hombres;4625008017;90-94;6
Hombres;4625008017;95-99;3
Hombres;4625008017;100 y más;0
Hombres;4625008018;Total;1.076
Hombres;4625008018;0-4;35
Hombres;4625008018;5-9;38
Hombres;4625008018;10-14;74
Hombres;4625008018;15-19;79
Hombres;4625008018;20-24;71
Hombres;4625008018;25-29;47
Hombres;4625008018;30-34;46
Hombres;4625008018;35-39;51
Hombres;4625008018;40-44;83
Hombres;4625008018;45-49;100
Hombres;4625008018;50-54;103
Hombres;4625008018;55-59;97
Hombres;4625008018;60-64;68
Hombres;4625008018;65-69;55
Hombres;4625008018;70-74;49
Hombres;4625008018;75-79;31
Hombres;4625008018;80-84;26
Hombres;4625008018;85-89;14
Hombres;4625008018;90-94;9
Hombres;4625008018;95-99;0
Hombres;4625008018;100 y más;0
Hombres;4625008019;Total;962
Hombres;4625008019;0-4;35
Hombres;4625008019;5-9;41
Hombres;4625008019;10-14;61
Hombres;4625008019;15-19;66
Hombres;4625008019;20-24;61
Hombres;4625008019;25-29;49
Hombres;4625008019;30-34;66
Hombres;4625008019;35-39;55
Hombres;4625008019;40-44;71
Hombres;4625008019;45-49;82
Hombres;4625008019;50-54;86
Hombres;4625008019;55-59;83
Hombres;4625008019;60-64;64
Hombres;4625008019;65-69;60
Hombres;4625008019;70-74;42
Hombres;4625008019;75-79;22
Hombres;4625008019;80-84;8
Hombres;4625008019;85-89;8
Hombres;4625008019;90-94;1
Hombres;4625008019;95-99;1
Hombres;4625008019;100 y más;0
Hombres;4625008020;Total;915
Hombres;4625008020;0-4;29
Hombres;4625008020;5-9;34
Hombres;4625008020;10-14;53
Hombres;4625008020;15-19;33
Hombres;4625008020;20-24;75
Hombres;4625008020;25-29;64
Hombres;4625008020;30-34;72
Hombres;4625008020;35-39;46
Hombres;4625008020;40-44;73
Hombres;4625008020;45-49;60
Hombres;4625008020;50-54;64
Hombres;4625008020;55-59;105
Hombres;4625008020;60-64;85
Hombres;4625008020;65-69;51
Hombres;4625008020;70-74;28
Hombres;4625008020;75-79;24
Hombres;4625008020;80-84;10
Hombres;4625008020;85-89;7
Hombres;4625008020;90-94;1
Hombres;4625008020;95-99;1
Hombres;4625008020;100 y más;0
Hombres;4625008021;Total;682
Hombres;4625008021;0-4;22
Hombres;4625008021;5-9;30
Hombres;4625008021;10-14;34
Hombres;4625008021;15-19;46
Hombres;4625008021;20-24;55
Hombres;4625008021;25-29;41
Hombres;4625008021;30-34;25
Hombres;4625008021;35-39;35
Hombres;4625008021;40-44;51
Hombres;4625008021;45-49;57
Hombres;4625008021;50-54;77
Hombres;4625008021;55-59;55
Hombres;4625008021;60-64;37
Hombres;4625008021;65-69;34
Hombres;4625008021;70-74;39
Hombres;4625008021;75-79;24
Hombres;4625008021;80-84;10
Hombres;4625008021;85-89;8
Hombres;4625008021;90-94;2
Hombres;4625008021;95-99;0
Hombres;4625008021;100 y más;0
Hombres;4625008022;Total;654
Hombres;4625008022;0-4;33
Hombres;4625008022;5-9;31
Hombres;4625008022;10-14;32
Hombres;4625008022;15-19;38
Hombres;4625008022;20-24;35
Hombres;4625008022;25-29;31
Hombres;4625008022;30-34;38
Hombres;4625008022;35-39;33
Hombres;4625008022;40-44;51
Hombres;4625008022;45-49;43
Hombres;4625008022;50-54;46
Hombres;4625008022;55-59;39
Hombres;4625008022;60-64;40
Hombres;4625008022;65-69;39
Hombres;4625008022;70-74;51
Hombres;4625008022;75-79;33
Hombres;4625008022;80-84;22
Hombres;4625008022;85-89;12
Hombres;4625008022;90-94;7
Hombres;4625008022;95-99;0
Hombres;4625008022;100 y más;0
Hombres;4625008023;Total;442
Hombres;4625008023;0-4;19
Hombres;4625008023;5-9;22
Hombres;4625008023;10-14;21
Hombres;4625008023;15-19;16
Hombres;4625008023;20-24;15
Hombres;4625008023;25-29;22
Hombres;4625008023;30-34;31
Hombres;4625008023;35-39;36
Hombres;4625008023;40-44;31
Hombres;4625008023;45-49;30
Hombres;4625008023;50-54;30
Hombres;4625008023;55-59;35
Hombres;4625008023;60-64;30
Hombres;4625008023;65-69;26
Hombres;4625008023;70-74;43
Hombres;4625008023;75-79;15
Hombres;4625008023;80-84;8
Hombres;4625008023;85-89;10
Hombres;4625008023;90-94;2
Hombres;4625008023;95-99;0
Hombres;4625008023;100 y más;0
Hombres;4625008024;Total;718
Hombres;4625008024;0-4;21
Hombres;4625008024;5-9;30
Hombres;4625008024;10-14;19
Hombres;4625008024;15-19;30
Hombres;4625008024;20-24;45
Hombres;4625008024;25-29;45
Hombres;4625008024;30-34;60
Hombres;4625008024;35-39;56
Hombres;4625008024;40-44;53
Hombres;4625008024;45-49;40
Hombres;4625008024;50-54;53
Hombres;4625008024;55-59;60
Hombres;4625008024;60-64;82
Hombres;4625008024;65-69;53
Hombres;4625008024;70-74;35
Hombres;4625008024;75-79;21
Hombres;4625008024;80-84;10
Hombres;4625008024;85-89;4
Hombres;4625008024;90-94;1
Hombres;4625008024;95-99;0
Hombres;4625008024;100 y más;0
Hombres;4625008025;Total;383
Hombres;4625008025;0-4;14
Hombres;4625008025;5-9;14
Hombres;4625008025;10-14;16
Hombres;4625008025;15-19;15
Hombres;4625008025;20-24;23
Hombres;4625008025;25-29;18
Hombres;4625008025;30-34;31
Hombres;4625008025;35-39;37
Hombres;4625008025;40-44;37
Hombres;4625008025;45-49;27
Hombres;4625008025;50-54;21
Hombres;4625008025;55-59;23
Hombres;4625008025;60-64;19
Hombres;4625008025;65-69;27
Hombres;4625008025;70-74;25
Hombres;4625008025;75-79;18
Hombres;4625008025;80-84;8
Hombres;4625008025;85-89;8
Hombres;4625008025;90-94;1
Hombres;4625008025;95-99;1
Hombres;4625008025;100 y más;0
Hombres;4625008026;Total;685
Hombres;4625008026;0-4;19
Hombres;4625008026;5-9;31
Hombres;4625008026;10-14;22
Hombres;4625008026;15-19;23
Hombres;4625008026;20-24;41
Hombres;4625008026;25-29;33
Hombres;4625008026;30-34;44
Hombres;4625008026;35-39;46
Hombres;4625008026;40-44;55
Hombres;4625008026;45-49;52
Hombres;4625008026;50-54;42
Hombres;4625008026;55-59;30
Hombres;4625008026;60-64;38
Hombres;4625008026;65-69;50
Hombres;4625008026;70-74;62
Hombres;4625008026;75-79;37
Hombres;4625008026;80-84;35
Hombres;4625008026;85-89;16
Hombres;4625008026;90-94;8
Hombres;4625008026;95-99;1
Hombres;4625008026;100 y más;0
Hombres;4625008027;Total;871
Hombres;4625008027;0-4;40
Hombres;4625008027;5-9;62
Hombres;4625008027;10-14;54
Hombres;4625008027;15-19;43
Hombres;4625008027;20-24;37
Hombres;4625008027;25-29;52
Hombres;4625008027;30-34;40
Hombres;4625008027;35-39;48
Hombres;4625008027;40-44;71
Hombres;4625008027;45-49;107
Hombres;4625008027;50-54;81
Hombres;4625008027;55-59;57
Hombres;4625008027;60-64;37
Hombres;4625008027;65-69;29
Hombres;4625008027;70-74;45
Hombres;4625008027;75-79;33
Hombres;4625008027;80-84;11
Hombres;4625008027;85-89;20
Hombres;4625008027;90-94;4
Hombres;4625008027;95-99;0
Hombres;4625008027;100 y más;0
Hombres;4625008028;Total;343
Hombres;4625008028;0-4;10
Hombres;4625008028;5-9;14
Hombres;4625008028;10-14;15
Hombres;4625008028;15-19;12
Hombres;4625008028;20-24;15
Hombres;4625008028;25-29;10
Hombres;4625008028;30-34;24
Hombres;4625008028;35-39;26
Hombres;4625008028;40-44;27
Hombres;4625008028;45-49;26
Hombres;4625008028;50-54;19
Hombres;4625008028;55-59;21
Hombres;4625008028;60-64;28
Hombres;4625008028;65-69;32
Hombres;4625008028;70-74;25
Hombres;4625008028;75-79;20
Hombres;4625008028;80-84;10
Hombres;4625008028;85-89;6
Hombres;4625008028;90-94;2
Hombres;4625008028;95-99;1
Hombres;4625008028;100 y más;0
Hombres;4625008029;Total;719
Hombres;4625008029;0-4;60
Hombres;4625008029;5-9;41
Hombres;4625008029;10-14;35
Hombres;4625008029;15-19;34
Hombres;4625008029;20-24;30
Hombres;4625008029;25-29;22
Hombres;4625008029;30-34;47
Hombres;4625008029;35-39;85
Hombres;4625008029;40-44;70
Hombres;4625008029;45-49;55
Hombres;4625008029;50-54;51
Hombres;4625008029;55-59;35
Hombres;4625008029;60-64;38
Hombres;4625008029;65-69;37
Hombres;4625008029;70-74;39
Hombres;4625008029;75-79;18
Hombres;4625008029;80-84;14
Hombres;4625008029;85-89;4
Hombres;4625008029;90-94;4
Hombres;4625008029;95-99;0
Hombres;4625008029;100 y más;0
Hombres;4625008030;Total;915
Hombres;4625008030;0-4;34
Hombres;4625008030;5-9;38
Hombres;4625008030;10-14;62
Hombres;4625008030;15-19;57
Hombres;4625008030;20-24;47
Hombres;4625008030;25-29;63
Hombres;4625008030;30-34;54
Hombres;4625008030;35-39;51
Hombres;4625008030;40-44;53
Hombres;4625008030;45-49;76
Hombres;4625008030;50-54;66
Hombres;4625008030;55-59;63
Hombres;4625008030;60-64;76
Hombres;4625008030;65-69;81
Hombres;4625008030;70-74;49
Hombres;4625008030;75-79;25
Hombres;4625008030;80-84;6
Hombres;4625008030;85-89;12
Hombres;4625008030;90-94;2
Hombres;4625008030;95-99;0
Hombres;4625008030;100 y más;0
Hombres;4625008031;Total;835
Hombres;4625008031;0-4;22
Hombres;4625008031;5-9;32
Hombres;4625008031;10-14;45
Hombres;4625008031;15-19;46
Hombres;4625008031;20-24;56
Hombres;4625008031;25-29;47
Hombres;4625008031;30-34;42
Hombres;4625008031;35-39;46
Hombres;4625008031;40-44;51
Hombres;4625008031;45-49;93
Hombres;4625008031;50-54;87
Hombres;4625008031;55-59;93
Hombres;4625008031;60-64;56
Hombres;4625008031;65-69;28
Hombres;4625008031;70-74;38
Hombres;4625008031;75-79;24
Hombres;4625008031;80-84;16
Hombres;4625008031;85-89;11
Hombres;4625008031;90-94;2
Hombres;4625008031;95-99;0
Hombres;4625008031;100 y más;0
Hombres;4625008032;Total;902
Hombres;4625008032;0-4;35
